Date,Comment,Sentiment,Platform,Username,Engagement_Count
2026-03-19,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_997,287
2026-03-19,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_607,49
2026-03-19,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,TikTok,user_retail_150,29
2026-03-19,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_830,8
2026-03-19,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_360,108
2026-03-19,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_631,36
2026-03-19,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_195,0
2026-03-20,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_656,42
2026-03-20,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,X,user_retail_475,66
2026-03-20,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_431,117
2026-03-20,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_508,43
2026-03-20,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_911,22
2026-03-20,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_608,51
2026-03-20,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_691,12
2026-03-20,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_371,46
2026-03-20,Lewat sini pas lagi jam istirahat kantor aja.,Netral,TikTok,user_retail_543,81
2026-03-20,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_558,31
2026-03-21,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_421,46
2026-03-21,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_903,77
2026-03-21,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_409,86
2026-03-21,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_761,33
2026-03-21,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_655,12
2026-03-21,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_154,141
2026-03-21,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_677,47
2026-03-21,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_142,12
2026-03-22,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_243,1
2026-03-22,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_224,13
2026-03-22,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_180,69
2026-03-22,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_270,208
2026-03-22,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_133,49
2026-03-22,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,TikTok,user_retail_729,295
2026-03-22,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_949,101
2026-03-23,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_853,19
2026-03-23,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_958,54
2026-03-23,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,TikTok,user_retail_313,17
2026-03-23,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_199,8
2026-03-23,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_717,126
2026-03-23,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_459,64
2026-03-23,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_645,123
2026-03-23,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,TikTok,user_retail_295,76
2026-03-24,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_232,10
2026-03-24,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_384,115
2026-03-24,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_135,23
2026-03-24,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_834,10
2026-03-24,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_607,399
2026-03-25,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,TikTok,user_retail_670,112
2026-03-25,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_401,46
2026-03-25,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_122,60
2026-03-25,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_539,26
2026-03-25,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_133,192
2026-03-25,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_180,155
2026-03-25,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_176,13
2026-03-25,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_890,13
2026-03-25,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,X,user_retail_534,186
2026-03-25,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_342,10
2026-03-25,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_112,79
2026-03-25,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_345,12
2026-03-25,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_869,1337
2026-03-25,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_372,21
2026-03-26,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_404,11
2026-03-26,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_438,20
2026-03-26,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_681,70
2026-03-26,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_747,28
2026-03-26,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_308,60
2026-03-26,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_138,3
2026-03-26,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_173,4
2026-03-26,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_415,202
2026-03-27,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_555,19
2026-03-27,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_828,255
2026-03-27,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_340,30
2026-03-27,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_229,67
2026-03-27,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_639,23
2026-03-27,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_673,74
2026-03-27,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_754,39
2026-03-27,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_504,4
2026-03-27,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_710,234
2026-03-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_739,8
2026-03-28,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,Instagram,user_retail_116,314
2026-03-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_552,79
2026-03-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_186,41
2026-03-28,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,X,user_retail_590,363
2026-03-28,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_290,35
2026-03-28,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_306,95
2026-03-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_630,3
2026-03-28,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_667,83
2026-03-28,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_675,196
2026-03-28,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_514,16
2026-03-28,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_698,136
2026-03-28,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,X,user_retail_811,230
2026-03-29,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,YouTube,user_retail_810,42
2026-03-29,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_436,148
2026-03-29,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,TikTok,user_retail_211,405
2026-03-29,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,Instagram,user_retail_400,122
2026-03-29,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_542,36
2026-03-29,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_739,20
2026-03-30,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_173,87
2026-03-30,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_215,9
2026-03-30,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_300,8
2026-03-30,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_735,23
2026-03-30,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,X,user_retail_517,36
2026-03-30,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_197,147
2026-03-30,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_858,102
2026-03-30,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,X,user_retail_696,256
2026-03-30,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,X,user_retail_405,179
2026-03-30,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,Instagram,user_retail_335,173
2026-03-30,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_129,59
2026-03-30,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_527,68
2026-03-31,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,TikTok,user_retail_888,4
2026-03-31,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_656,3
2026-03-31,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,Instagram,user_retail_645,95
2026-03-31,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_509,9
2026-03-31,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_750,53
2026-03-31,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_318,446
2026-03-31,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_169,308
2026-04-01,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_733,51
2026-04-01,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_409,5
2026-04-01,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_764,89
2026-04-01,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,X,user_retail_146,108
2026-04-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_875,46
2026-04-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,X,user_retail_592,31
2026-04-01,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,TikTok,user_retail_871,35
2026-04-01,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,YouTube,user_retail_558,668
2026-04-01,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,YouTube,user_retail_130,195
2026-04-01,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_772,29
2026-04-01,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,Instagram,user_retail_242,216
2026-04-01,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,YouTube,user_retail_987,102
2026-04-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_289,112
2026-04-02,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_924,90
2026-04-02,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,Instagram,user_retail_848,119
2026-04-02,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_322,43
2026-04-02,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_333,63
2026-04-02,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_396,8
2026-04-02,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_612,122
2026-04-02,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,TikTok,user_retail_984,11
2026-04-02,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,X,user_retail_451,152
2026-04-03,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,X,user_retail_518,67
2026-04-03,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,X,user_retail_397,37
2026-04-03,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,YouTube,user_retail_960,285
2026-04-03,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_584,161
2026-04-03,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_950,17
2026-04-03,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_789,268
2026-04-03,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_735,89
2026-04-03,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_467,29
2026-04-04,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_228,9
2026-04-04,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_234,19
2026-04-04,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,TikTok,user_retail_646,6
2026-04-04,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,YouTube,user_retail_290,24
2026-04-04,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_974,22
2026-04-04,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,YouTube,user_retail_709,88
2026-04-04,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,YouTube,user_retail_416,4
2026-04-05,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_840,50
2026-04-05,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,TikTok,user_retail_434,65
2026-04-05,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_200,15
2026-04-05,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_282,24
2026-04-05,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,Instagram,user_retail_651,77
2026-04-05,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_429,9
2026-04-05,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,X,user_retail_486,76
2026-04-05,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,X,user_retail_695,41
2026-04-05,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_121,42
2026-04-05,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,YouTube,user_retail_415,262
2026-04-05,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_648,88
2026-04-06,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_231,29
2026-04-06,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_697,37
2026-04-06,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_733,1
2026-04-06,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,TikTok,user_retail_168,8
2026-04-06,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,Instagram,user_retail_479,54
2026-04-06,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_668,1210
2026-04-06,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_409,0
2026-04-06,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_585,185
2026-04-06,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,Instagram,user_retail_310,49
2026-04-06,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_571,3
2026-04-07,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,YouTube,user_retail_618,69
2026-04-07,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,Instagram,user_retail_642,99
2026-04-07,"Pilihan menunya standard, harganya ya sewajarnya minimarket pom bensin.",Netral,TikTok,user_retail_255,13
2026-04-07,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_747,178
2026-04-07,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_174,46
2026-04-08,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,TikTok,user_retail_648,33
2026-04-08,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,TikTok,user_retail_313,35
2026-04-08,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,Instagram,user_retail_641,25
2026-04-08,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_858,6
2026-04-08,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,TikTok,user_retail_116,71
2026-04-08,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,Instagram,user_retail_941,4
2026-04-09,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,X,user_retail_486,12
2026-04-09,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,Instagram,user_retail_546,71
2026-04-09,"Suka banget sama menu promo bundling kopi dan roti di pagi hari, sangat ramah di kantong.",Positif,Instagram,user_retail_942,53
2026-04-09,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,TikTok,user_retail_202,210
2026-04-09,"Metode pembayaran menggunakan aplikasi MyPertamina praktis banget, banyak promo cashback.",Positif,YouTube,user_retail_466,44
2026-04-09,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_659,36
2026-04-09,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_397,69
2026-04-09,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,YouTube,user_retail_129,78
2026-04-09,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,Instagram,user_retail_894,28
2026-04-09,Pelayanan ramah dan tempatnya strategis banget di dalam SPBU.,Positif,YouTube,user_retail_101,47
2026-04-09,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_407,41
2026-04-10,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,Instagram,user_retail_800,10
2026-04-10,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,YouTube,user_retail_459,118
2026-04-10,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_293,188
2026-04-10,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,Instagram,user_retail_107,512
2026-04-10,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,TikTok,user_retail_518,374
2026-04-10,Fasilitas dan kelengkapan produk dinilai standar seperti jaringan retail minimarket pada umumnya.,Netral,Instagram,user_retail_803,63
2026-04-10,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,X,user_retail_304,124
2026-04-10,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,Instagram,user_retail_719,49
2026-04-10,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_957,33
2026-04-11,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,YouTube,user_retail_573,108
2026-04-11,Bright Store sekarang makin modern pilihan snack impornya juga banyak.,Positif,Instagram,user_retail_465,51
2026-04-11,Ketersediaan produk makanan siap saji sering kali habis kalau berkunjung malam hari.,Negatif,X,user_retail_660,17
2026-04-11,Tempatnya lumayan tapi ya biasa saja sih gak yang wah banget.,Netral,X,user_retail_360,41
2026-04-11,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,YouTube,user_retail_489,92
2026-04-11,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_180,79
2026-04-11,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_292,179
2026-04-11,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,YouTube,user_retail_936,53
2026-04-11,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,X,user_retail_710,59
2026-04-11,Lewat sini pas lagi jam istirahat kantor aja.,Netral,X,user_retail_406,11
2026-04-11,AC di area indoor kurang dingin pas kapasitas pengunjung lagi padat-padatnya.,Negatif,TikTok,user_retail_243,326
2026-04-11,"Tempat duduknya dikit, sering gak kebagian spot padahal mau ngerjain tugas.",Negatif,YouTube,user_retail_904,159
2026-04-12,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,YouTube,user_retail_415,50
2026-04-12,Lewat sini pas lagi jam istirahat kantor aja.,Netral,Instagram,user_retail_277,13
2026-04-12,"Antrean kasir campur sama yang beli kopi, jadinya lama banget nunggunya.",Negatif,YouTube,user_retail_553,235
2026-04-12,"Fasilitas lengkap, ada colokan di setiap meja dan Wi-Fi cukup kencang untuk meeting online.",Positif,X,user_retail_262,48
2026-04-12,"Pelayanan petugas kasir di outlet SPBU MT Haryono lambat banget, antrean cenderung mengular.",Negatif,TikTok,user_retail_559,360
2026-04-13,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_352,229
2026-04-13,Harga beberapa item produk ritel di Bright Store terasa agak kemahalan dibanding minimarket biasa.,Negatif,YouTube,user_retail_781,288
2026-04-13,"Tempatnya sangat bersih, nyaman, dan adem buat WFC atau numpang kerja pas nunggu Jakarta macet.",Positif,YouTube,user_retail_214,65
2026-04-13,Kebetulan mampir cuma buat beli air mineral pas isi bensin.,Netral,X,user_retail_546,99
2026-04-13,Lewat sini pas lagi jam istirahat kantor aja.,Netral,YouTube,user_retail_913,51
2026-04-13,"Bright Cafe kopinya enak banget, rasanya konsisten dan bersaing dengan coffee shop premium.",Positif,TikTok,user_retail_459,8
2026-04-13,"Proses restock barang lambat, beberapa rak item promo terlihat kosong melompong.",Negatif,TikTok,user_retail_653,132
